-1.0,-5.353560269129988e-15
-0.997997997997998,-0.23834820077964622
-0.995995995995996,-0.46553652465795364
-0.993993993993994,-0.6713461471591223
-0.991991991991992,-0.8473458854236926
-0.98998998998999,-0.9875601837409037
-0.987987987987988,-1.0888938143000049
-0.985985985985986,-1.151274976133458
-0.983983983983984,-1.1775087318087716
-0.9819819819819819,-1.1728634339604127
-0.97997997997998,-1.1444405062820404
-0.977977977977978,-1.1003995850408852
-0.975975975975976,-1.0491242665115013
-0.973973973973974,-0.998417215751813
-0.9719719719719719,-0.954806990898368
-0.96996996996997,-0.9230335912832535
-0.967967967967968,-0.9057574289292476
-0.965965965965966,-0.9035098957583712
-0.963963963963964,-0.914876120880253
-0.9619619619619619,-0.936875090873807
-0.95995995995996,-0.9654819067267876
-0.957957957957958,-0.9962237658981513
-0.955955955955956,-1.024776560844002
-0.953953953953954,-1.0474930047800084
-0.9519519519519519,-1.0618051161077589
-0.94994994994995,-1.0664619838817413
-0.9479479479479479,-1.0615855876408393
-0.9459459459459459,-1.0485502789866123
-0.943943943943944,-1.029712555056776
-0.9419419419419419,-1.0080344950572795
-0.93993993993994,-0.9866548356308223
-0.9379379379379379,-0.9684650976056615
-0.9359359359359359,-0.9557443367242376
-0.933933933933934,-0.9498957699137541
-0.9319319319319319,-0.951313296478631
-0.92992992992993,-0.9593879117387976
-0.9279279279279279,-0.9726455871783308
-0.9259259259259259,-0.9889917113389611
-0.9239239239239239,-1.0060246576723846
-0.9219219219219219,-1.0213738982586484
-0.91991991991992,-1.0330170043155986
-0.9179179179179179,-1.0395347523776906
-0.9159159159159159,-1.0402735160919288
-0.9139139139139139,-1.0353976738650892
-0.9119119119119119,-1.0258300007164856
-0.9099099099099099,-1.0130928889818418
-0.9079079079079079,-0.9990758291373264
-0.9059059059059059,-0.9857633187860304
-0.9039039039039038,-0.9749612527162306
-0.9019019019019019,-0.9680585480032246
-0.8998998998998999,-0.965854634948529
-0.8978978978978979,-0.9684734786771507
-0.8958958958958959,-0.9753724419834328
-0.8938938938938938,-0.9854412788641949
-0.8918918918918919,-0.9971746130778264
-0.8898898898898899,-1.0088919592707464
-0.8878878878878879,-1.0189738381507147
-0.8858858858858859,-1.0260814339412834
-0.8838838838838838,-1.029330548614535
-0.8818818818818819,-1.0283977414789822
-0.8798798798798799,-1.0235464291145195
-0.8778778778778779,-1.0155719477101712
-0.8758758758758759,-1.0056755976819254
-0.8738738738738738,-0.9952870219812584
-0.8718718718718719,-0.9858607062227291
-0.8698698698698699,-0.9786751452675616
-0.8678678678678678,-0.9746620289023397
-0.8658658658658659,-0.9742879298220314
-0.8638638638638638,-0.9775031900886395
-0.8618618618618619,-0.9837631312086895
-0.8598598598598599,-0.9921167030418722
-0.8578578578578578,-1.0013486076985936
-0.8558558558558559,-1.0101539953168464
-0.8538538538538538,-1.0173209177518785
-0.8518518518518519,-1.021895299675399
-0.8498498498498499,-1.0233062162053799
-0.8478478478478478,-1.021435255000194
-0.8458458458458459,-1.0166218012915187
-0.8438438438438438,-1.0096050680718578
-0.8418418418418419,-1.0014123529055827
-0.8398398398398399,-0.9932101625317067
-0.8378378378378378,-0.9861395623230411
-0.8358358358358359,-0.9811587897795164
-0.8338338338338338,-0.9789146565449001
-0.8318318318318318,-0.979659829005782
-0.8298298298298299,-0.9832263934650912
-0.8278278278278278,-0.9890581417502585
-0.8258258258258259,-0.9962958764091906
-0.8238238238238238,-1.0039028507221754
-0.8218218218218218,-1.0108121938815646
-0.8198198198198199,-1.0160755099523233
-0.8178178178178178,-1.0189920944613788
-0.8158158158158157,-1.0192012924319949
-0.8138138138138138,-1.0167259484159108
-0.8118118118118118,-1.0119618816074212
-0.8098098098098099,-1.005615867676165
-0.8078078078078078,-0.9986016743017275
-0.8058058058058057,-0.9919093158486202
-0.8038038038038038,-0.9864661167542417
-0.8018018018018018,-0.9830089706295301
