1,3.05e+00
2,4.41e-01
3,1.57e-01
4,1.10e-01
5,8.62e-02
6,7.69e-02
7,7.03e-02
8,6.57e-02
9,6.17e-02
10,5.82e-02
11,5.57e-02
12,5.41e-02
13,5.17e-02
14,4.96e-02
15,4.84e-02
16,4.90e-02
17,4.78e-02
18,4.21e-02
19,4.10e-02
20,3.84e-02
21,3.71e-02
22,3.56e-02
23,3.42e-02
24,3.33e-02
25,3.32e-02
26,3.44e-02
27,3.01e-02
28,2.89e-02
29,2.91e-02
30,3.32e-02
